"","plot_code","tree_tag","dbh_year1","year1","month","day","agC_year1","year2","agC_year2","dbh_year2","AG_npp_per_tree_MgC_year","ABG_npp_per_tree_MgC_year","BG_npp_per_tree_MgC_year"
"1","MNG-04","1",30,"2014","8","26",0.000717113704633906,"2015",0.000717113704633906,30,0,0,0
"2","MNG-04","2",25.5,"2014","8","26",0.000480426382445892,"2015",0.000457540987499398,25,-2.97265806244494e-05,-3.59691625555838e-05,-6.24258193113437e-06
"3","MNG-04","3",29,"2014","8","26",0.000659628803246718,"2015",0.000688014495932636,29.5,3.68710954817088e-05,4.46140255328677e-05,7.74293005115885e-06
"4","MNG-04","4",23.5,"2014","8","26",0.000392824192056075,"2015",0.000333884645345585,22,-7.6558485940673e-05,-9.26357679882143e-05,-1.60772820475413e-05
"5","MNG-04","5",46,"2014","8","26",0.00205648948631206,"2015",0.00216843723578348,47,0.000145412557142596,0.000175949194142541,3.05366369999451e-05
"6","MNG-04","6",36.5,"2014","8","26",0.00116281463427916,"2015",0.00112394753568267,36,-5.04857330523803e-05,-6.10877369933802e-05,-1.06020039409999e-05
"7","MNG-04","7",25,"2014","8","26",0.000457540987499398,"2015",0.000457540987499398,25,0,0,0
"8","MNG-04","8",24.5,"2014","8","26",0.000435316284695424,"2015",0.000392824192056075,23.5,-5.51943552076952e-05,-6.67851698013111e-05,-1.1590814593616e-05
"9","MNG-04","9",NA,"2014","8","26",NA,"2015",NA,NA,NA,NA,NA
"10","MNG-04","10",20.5,"2014","8","26",0.000280547890270701,"2015",0.000263982961143701,20,-2.15167228873848e-05,-2.60352346937356e-05,-4.5185118063508e-06
"11","MNG-04","11",21,"2014","8","26",0.00029771530501578,"2015",0.00029771530501578,21,0,0,0
"12","MNG-04","12",48.5,"2014","8","26",0.00234301424453667,"2015",0.00216843723578348,47,-0.000226763730231009,-0.00027438411357952,-4.76203833485118e-05
"13","MNG-04","13",27.5,"2014","8","26",0.000578696100992465,"2015",0.000631950980866259,28.5,6.91744880922943e-05,8.37011305916761e-05,1.45266424993818e-05
"14","MNG-04","14",36.5,"2014","8","26",0.00116281463427916,"2015",0.00159562344813898,41.5,0.000562189384551005,0.000680249155306716,0.000118059770755711
"15","MNG-04","15",26,"2014","8","26",0.000503978577684677,"2015",0.000457540987499398,25,-6.03192897424444e-05,-7.29863405883578e-05,-1.26670508459133e-05
"16","MNG-04","16",51,"2014","8","26",0.0026520119631525,"2015",0.00271655525603139,51.5,8.3837373312429e-05,0.000101443221708039,1.76058483956101e-05
"17","MNG-04","17",21,"2014","8","26",0.00029771530501578,"2015",0.000263982961143701,20,-4.3816033855192e-05,-5.30174009647823e-05,-9.20136710959032e-06
"18","MNG-04","18",48.6666666666667,"2014","8","26",0.00236290898081233,"2015",0.0026520119631525,51,0.000375525226171403,0.000454385523667397,7.88602974959945e-05
"19","MNG-04","19",42.5,"2014","8","26",0.00169206663411971,"2015",0.00169206663411971,42.5,0,0,0
"20","MNG-04","20",22.5,"2014","8","26",0.000352899886098779,"2015",0.00029771530501578,21,-7.16810394850342e-05,-8.67340577768914e-05,-1.50530182918572e-05
"21","MNG-04","21",22.5,"2014","8","26",0.000352899886098779,"2015",0.000315491990362819,21.5,-4.85903272015137e-05,-5.87942959138316e-05,-1.02039687123179e-05
"22","MNG-04","22",32,"2014","8","26",0.000840756855774752,"2015",0.000777474999231489,31,-8.21988528053058e-05,-9.94606118944201e-05,-1.72617590891142e-05
"23","MNG-04","23",77,"2014","8","26",0.00732084068878409,"2015",0.00720423058893743,76.5,-0.000151468635032137,-0.000183277048388886,-3.18084133567488e-05
"24","MNG-04","24",21,"2014","8","26",0.00029771530501578,"2015",0.000333884645345585,22,4.69815274746572e-05,5.68476482443352e-05,9.866120769678e-06
"25","MNG-04","25",21,"2014","8","26",0.00029771530501578,"2015",0.000263982961143701,20,-4.3816033855192e-05,-5.30174009647823e-05,-9.20136710959032e-06
"26","MNG-04","26",23,"2014","8","26",0.000372544248734258,"2015",0.000392824192056075,23.5,2.63422751333218e-05,3.18741529113194e-05,5.53187777799759e-06
"27","MNG-04","27",42,"2014","8","26",0.00164342463146134,"2015",0.00159562344813898,41.5,-6.2090505027269e-05,-7.51295110829955e-05,-1.30390060557265e-05
"28","MNG-04","28",22.5,"2014","8","26",0.000352899886098779,"2015",0.000315491990362819,21.5,-4.85903272015137e-05,-5.87942959138316e-05,-1.02039687123179e-05
"29","MNG-04","29",33.5,"2014","8","26",0.000941250460539896,"2015",0.000907002686487076,33,-4.44855428088232e-05,-5.38275067986761e-05,-9.34196398985287e-06
"30","MNG-04","30",72.5,"2014","8","26",0.00631106060322246,"2015",0.00568679029612189,69.5,-0.000810884918475828,-0.000981170751355751,-0.000170285832879924
"31","MNG-04","31",32,"2014","8","26",0.000840756855774752,"2015",0.000777474999231489,31,-8.21988528053065e-05,-9.94606118944209e-05,-1.72617590891144e-05
"32","MNG-04","32",55.5,"2014","8","26",0.00326652646620546,"2015",0.00326652646620546,55.5,0,0,0
"33","MNG-04","33",76,"2014","8","26",0.00708873149688428,"2015",0.00720423058893743,76.5,0.000150025511029886,0.000181530868346162,3.15053573162761e-05
"34","MNG-04","34",24.5,"2014","8","26",0.000435316284695424,"2015",0.000413746100126684,24,-2.80182112725628e-05,-3.3902035639801e-05,-5.88382436723818e-06
"35","MNG-04","35",22.5,"2014","8","26",0.000352899886098779,"2015",0.00029771530501578,21,-7.16810394850342e-05,-8.67340577768914e-05,-1.50530182918572e-05
"36","MNG-04","36",38,"2014","8","26",0.0012841622422887,"2015",0.000907002686487076,33,-0.000489904761094632,-0.000592784760924504,-0.000102879999829873
"37","MNG-04","37",94.5,"2014","8","26",0.0121275770982142,"2015",0.0119700368272153,94,-0.000204634159838435,-0.000247607333404507,-4.29731735660714e-05
"38","MNG-04","38",22,"2014","8","26",0.000333884645345585,"2015",0.00029771530501578,21,-4.69815274746572e-05,-5.68476482443352e-05,-9.866120769678e-06
"39","MNG-04","39",NA,"2014","8","26",NA,"2015",NA,NA,NA,NA,NA
"40","MNG-04","40",31,"2014","8","26",0.000777474999231489,"2015",0.000688014495932636,29.5,-0.000116203144854382,-0.000140605805273803,-2.44026604194203e-05
"41","MNG-04","41",41.5,"2014","8","26",0.00159562344813898,"2015",0.00159562344813898,41.5,0,0,0
"42","MNG-04","42",NA,"2014","8","26",NA,"2015",NA,NA,NA,NA,NA
"43","MNG-04","43",23.5,"2014","8","26",0.000392824192056075,"2015",0.000352899886098779,22.5,-5.18589739302959e-05,-6.27493584556581e-05,-1.08903845253621e-05
"44","MNG-04","44",30,"2014","8","26",0.000717113704633906,"2015",0.000688014495932636,29.5,-3.77979045407959e-05,-4.5735464494363e-05,-7.93755995356712e-06
"45","MNG-04","45",72.5,"2014","8","26",0.00631106060322246,"2015",0.00620432686358962,72,-0.000138639910910988,-0.000167754292202296,-2.91143812913076e-05
"46","MNG-04","46",37.5,"2014","8","26",0.00124291700928736,"2015",0.00124291700928736,37.5,0,0,0
"47","MNG-04","47",20,"2014","8","26",0.000263982961143701,"2015",0.000263982961143701,20,0,0,0
"48","MNG-04","48",23,"2014","8","26",0.000372544248734258,"2015",0.000352899886098779,22.5,-2.55166987969741e-05,-3.08752055443387e-05,-5.35850674736456e-06
"49","MNG-04","49",28.5,"2014","8","26",0.000631950980866259,"2015",0.000578696100992465,27.5,-6.91744880922943e-05,-8.37011305916761e-05,-1.45266424993818e-05
"50","MNG-04","50",22.5,"2014","8","26",0.000352899886098779,"2015",0.000315491990362819,21.5,-4.85903272015137e-05,-5.87942959138316e-05,-1.02039687123179e-05
"51","MNG-04","51",48.5,"2014","8","26",0.00234301424453667,"2015",0.00240299874642581,49,7.79158120624071e-05,9.42781325955126e-05,1.63623205331055e-05
"52","MNG-04","52",32.5,"2014","8","26",0.0008735065896426,"2015",0.000808748126701487,31.5,-8.41168646743995e-05,-0.000101781406256023,-1.76645415816239e-05
"53","MNG-04","53",27.5,"2014","8","26",0.000578696100992465,"2015",0.000604975330726858,28,3.4134942537557e-05,4.1303280470444e-05,7.16833793288698e-06
"54","MNG-04","54",32.5,"2014","8","26",0.0008735065896426,"2015",0.000907002686487076,33,4.35091649403334e-05,5.26460895778034e-05,9.13692463747001e-06
"55","MNG-04","55",46,"2014","8","26",0.00205648948631206,"2015",0.00205648948631206,46,0,0,0
"56","MNG-04","56",24.5,"2014","8","26",0.000435316284695424,"2015",0.000413746100126684,24,-2.80182112725628e-05,-3.3902035639801e-05,-5.88382436723818e-06
"57","MNG-04","57",26,"2014","8","26",0.000503978577684677,"2015",0.000503978577684677,26,0,0,0
"58","MNG-04","58",69.5,"2014","8","26",0.00568679029612189,"2015",0.00548723825189811,68.5,-0.00025920461260385,-0.000313637581250658,-5.44329686468084e-05
"59","MNG-04","59",24.5,"2014","8","26",0.000435316284695424,"2015",0.000352899886098779,22.5,-0.000107053329137991,-0.000129534528256969,-2.24811991189781e-05
"60","MNG-04","60",35,"2014","8","26",0.00104855635013073,"2015",0.00104855635013073,35,0,0,0
"61","MNG-04","61",32.5,"2014","8","26",0.0008735065896426,"2015",0.0008735065896426,32.5,0,0,0
"62","MNG-04","62",34.5,"2014","8","26",0.00101202208351792,"2015",0.000976255183100869,34,-4.64587852392345e-05,-5.62151301394737e-05,-9.75634490023924e-06
"63","MNG-04","63",40,"2014","8","26",0.00145721799759896,"2015",0.00136906542503268,39,-0.000114504231269376,-0.000138550119835945,-2.40458885665689e-05
"64","MNG-04","64",79.5,"2014","8","26",0.00792067379723868,"2015",0.00842087894297345,81.5,0.000649732662609216,0.000786176521757151,0.000136443859147935
"65","MNG-04","65",36,"2014","8","26",0.00112394753568267,"2015",0.00116281463427916,36.5,5.04857330523803e-05,6.10877369933802e-05,1.06020039409999e-05
"66","MNG-04","66",43,"2014","8","26",0.00174155409297328,"2015",0.00164342463146134,42,-0.000127463535415867,-0.000154230877853199,-2.6767342437332e-05
"67","MNG-04","67",24.5,"2014","8","26",0.000435316284695424,"2015",0.000413746100126684,24,-2.80182112725628e-05,-3.3902035639801e-05,-5.88382436723818e-06
"68","MNG-04","68",25,"2014","8","26",0.000457540987499398,"2015",0.000457540987499398,25,0,0,0
"69","MNG-04","69",29.5,"2014","8","26",0.000688014495932636,"2015",0.000717113704633906,30,3.77979045407959e-05,4.5735464494363e-05,7.93755995356712e-06
"70","MNG-04","70",74,"2014","8","26",0.00663777741999504,"2015",0.00674886640423861,74.5,0.000144297079177593,0.000174599465804888,3.03023866272946e-05
"71","MNG-04","71",63,"2014","8","26",0.00446438785536737,"2015",0.00473095802100868,64.5,0.000346256620850805,0.000418970511229473,7.27138903786689e-05
"72","MNG-04","72",31,"2014","8","26",0.000777474999231489,"2015",0.000777474999231489,31,0,0,0
"73","MNG-04","73",33,"2014","8","26",0.000907002686487076,"2015",0.000941250460539896,33.5,4.44855428088232e-05,5.38275067986761e-05,9.34196398985287e-06
"74","MNG-04","74",26.5,"2014","8","26",0.000528203617577793,"2015",0.000435316284695424,24.5,-0.000120654364776031,-0.000145991781378997,-2.53374166029664e-05
"75","MNG-04","75",20.5,"2014","8","26",0.000280547890270701,"2015",0.000263982961143701,20,-2.15167228873848e-05,-2.60352346937356e-05,-4.5185118063508e-06
"76","MNG-04","76",22.5,"2014","8","26",0.000352899886098779,"2015",0.000333884645345585,22,-2.46995120103771e-05,-2.98864095325562e-05,-5.18689752217918e-06
"77","MNG-04","77",34,"2014","8","26",0.000976255183100869,"2015",0.00101202208351792,34.5,4.64587852392345e-05,5.62151301394737e-05,9.75634490023924e-06
"78","MNG-04","78",61.5,"2014","8","26",0.00420695400294275,"2015",0.0041231554632584,61,-0.000108848636956532,-0.000131706850717403,-2.28582137608717e-05
"79","MNG-04","79",23.5,"2014","8","26",0.000392824192056075,"2015",0.000333884645345585,22,-7.65584859406732e-05,-9.26357679882146e-05,-1.60772820475414e-05
"80","MNG-04","80",26.5,"2014","8","26",0.000528203617577793,"2015",0.000480426382445892,25.5,-6.20593979471314e-05,-7.5091871516029e-05,-1.30324735688976e-05
"81","MNG-04","81",25.5,"2014","8","26",0.000480426382445892,"2015",0.000480426382445892,25.5,0,0,0
"82","MNG-04","82",25,"2014","8","26",0.000457540987499398,"2015",0.000480426382445892,25.5,2.97265806244494e-05,3.59691625555838e-05,6.24258193113437e-06
"83","MNG-04","83",51,"2014","8","26",0.0026520119631525,"2015",0.00271655525603139,51.5,8.3837373312429e-05,0.000101443221708039,1.76058483956101e-05
"84","MNG-04","84",50.5,"2014","8","26",0.00258838888041803,"2015",0.00258838888041803,50.5,0,0,0
"85","MNG-04","85",23,"2014","8","26",0.000372544248734258,"2015",0.00029771530501578,21,-9.71977382820083e-05,-0.00011760926332123,-2.04115250392217e-05
"86","MNG-04","86",44,"2014","8","26",0.00184308378166377,"2015",0.00189513514171948,44.5,6.76111972253863e-05,8.18095486427174e-05,1.41983514173311e-05
"87","MNG-04","87",65.5,"2014","8","26",0.00491379685353864,"2015",0.00500676495518248,66,0.000120759277935941,0.000146118726302488,2.53594483665475e-05
"88","MNG-04","88",21,"2014","8","26",0.00029771530501578,"2015",NA,NA,NA,NA,NA
"89","MNG-04","89",34,"2014","8","26",0.000976255183100869,"2015",0.000976255183100869,34,0,0,0
"90","MNG-04","90",42.5,"2014","8","26",0.00169206663411971,"2015",0.00179189161576981,43.5,0.000129665901431614,0.000156895740732254,2.7229839300639e-05
"91","MNG-04","91",32,"2014","8","26",0.000840756855774752,"2015",0.000777474999231489,31,-8.21988528053058e-05,-9.94606118944201e-05,-1.72617590891142e-05
"92","MNG-04","92",21,"2014","8","26",0.00029771530501578,"2015",0.000263982961143701,20,-4.3816033855192e-05,-5.30174009647823e-05,-9.20136710959032e-06
"93","MNG-04","93",24,"2014","8","26",0.000413746100126684,"2015",0.000352899886098779,22.5,-7.90351178654283e-05,-9.56324926171682e-05,-1.65973747517399e-05
"94","MNG-04","94",29.5,"2014","8","26",0.000688014495932636,"2015",0.000688014495932636,29.5,0,0,0
"95","MNG-04","278",76,"2014","8","26",0.00708873149688428,"2015",0.00708873149688428,76,0,0,0
"96","MNG-04","279",63.5,"2014","8","26",0.00455222444450966,"2015",0.00473095802100868,64.5,0.00023216283068378,0.000280917025127374,4.87541944435939e-05
"97","MNG-04","280",27,"2014","8","26",0.000553107484573744,"2015",0.000503978577684677,26,-6.38151281655146e-05,-7.72163050802726e-05,-1.34011769147581e-05
"98","MNG-04","281",61,"2014","8","26",0.0041231554632584,"2015",0.00437756642274295,62.5,0.000330462634205909,0.00039985978738915,6.93971531832409e-05
"99","MNG-04","282",NA,"2014","8","26",NA,"2015",0.0157236197008543,105,NA,NA,NA
"100","MNG-04","283",31.5,"2014","8","26",0.000808748126701487,"2015",0.000840756855774752,32,4.15771747748816e-05,5.03083814776067e-05,8.73120670272514e-06
"101","MNG-04","284",24.5,"2014","8","26",0.000435316284695424,"2015",0.000604975330726858,28,0.000220375629186738,0.000266654511315953,4.6278882129215e-05
"102","MNG-04","285",28.5,"2014","8","26",0.000631950980866259,"2015",0.000631950980866259,28.5,0,0,0
"103","MNG-04","286",27.5,"2014","8","26",0.000578696100992465,"2015",0.000631950980866259,28.5,6.91744880922943e-05,8.37011305916761e-05,1.45266424993818e-05
"104","MNG-04","287",36,"2014","8","26",0.00112394753568267,"2015",0.000263982961143701,20,-0.00111703583525525,-0.00135161336065885,-0.000234577525403602
"105","MNG-04","288",25.5,"2014","8","26",0.000480426382445892,"2015",0.000480426382445892,25.5,0,0,0
"106","MNG-04","289",51.5,"2014","8","26",0.00271655525603139,"2015",0.00312337208836944,54.5,0.000528427558019185,0.000639397345203214,0.000110969787184029
"107","MNG-04","290",47.5,"2014","8","26",0.00222573781997381,"2015",0.00222573781997381,47.5,0,0,0
"108","MNG-04","291",NA,"2014","8","26",NA,"2015",NA,NA,NA,NA,NA
"109","MNG-04","292",54.5,"2014","8","26",0.00312337208836944,"2015",0.00326652646620546,55.5,0.000185947857331476,0.000224996907371086,3.90490500396099e-05
"110","MNG-04","525",22,"2014","8","26",0.000333884645345585,"2015",0.000333884645345585,22,0,0,0
"111","MNG-04","526",23,"2014","8","26",0.000372544248734258,"2015",0.000413746100126684,24,5.35184190684542e-05,6.47572870728296e-05,1.12388680043754e-05
"112","MNG-04","293",24.5,"2014","8","26",0.000435316284695424,"2015",NA,NA,NA,NA,NA
"113","MNG-04","294",22,"2014","8","26",0.000333884645345585,"2015",0.000333884645345585,22,0,0,0
"114","MNG-04","295",80,"2014","8","26",0.00804402027815123,"2015",0.00961359004792482,86,0.00203876500344257,0.00246690565416551,0.00042814065072294
"115","MNG-04","296",22,"2014","8","26",0.000333884645345585,"2015",0.00029771530501578,21,-4.69815274746572e-05,-5.68476482443352e-05,-9.866120769678e-06
"116","MNG-04","297",33.5,"2014","8","26",0.000941250460539896,"2015",0.000976255183100869,34,4.54687677393419e-05,5.50172089646037e-05,9.5484412252618e-06
"117","MNG-04","298",28.5,"2014","8","26",0.000631950980866259,"2015",0.000631950980866259,28.5,-2.81661062602996e-19,-3.40809885749625e-19,-5.91488231466291e-20
"118","MNG-04","299",33.5,"2014","8","26",0.000941250460539896,"2015",0.000941250460539896,33.5,0,0,0
"119","MNG-04","300",24,"2014","8","26",0.000413746100126684,"2015",0.000413746100126684,24,0,0,0
"120","MNG-04","301",49.5,"2014","8","26",0.00246388650919629,"2015",0.00258838888041803,50.5,0.000161720161907244,0.000195681395907766,3.39612340005213e-05
"121","MNG-04","302",24,"2014","8","26",0.000413746100126684,"2015",0.000372544248734258,23,-5.35184190684542e-05,-6.47572870728296e-05,-1.12388680043754e-05
"122","MNG-04","303",52.5,"2014","8","26",0.00284841917638137,"2015",0.00326652646620545,55.5,0.000543093098881815,0.000657142649646996,0.000114049550765181
"123","MNG-04","304",61.5,"2014","8","26",0.00420695400294275,"2015",0.00437756642274295,62.5,0.000221613997249377,0.000268152936671747,4.65389394223692e-05
"124","MNG-04","305",77,"2014","8","26",0.00732084068878409,"2015",0.00893939076586124,83.5,0.00210238711079416,0.00254388840406094,0.000441501293266775
"125","MNG-04","306",24,"2014","8","26",0.000413746100126684,"2015",0.000392824192056075,23.5,-2.71761439351324e-05,-3.28831341615102e-05,-5.7069902263778e-06
"126","MNG-04","307",20.5,"2014","8","26",0.000280547890270701,"2015",0.000280547890270701,20.5,0,0,0
"127","MNG-04","308",60,"2014","8","26",0.0039585547195546,"2015",0.00437756642274295,62.5,0.000544267870689492,0.000658564123534285,0.000114296252844793
"128","MNG-04","309",32,"2014","8","26",0.000840756855774752,"2015",0.0008735065896426,32.5,4.25396898995179e-05,5.14730247784166e-05,8.93333487889875e-06
"129","MNG-04","310",67.5,"2014","8","26",0.00529190787009224,"2015",0.00529190787009224,67.5,0,0,0
"130","MNG-04","311",40.5,"2014","8","26",0.00150252484328905,"2015",0.00154865841764818,41,5.99243937405064e-05,7.25085164260127e-05,1.25841226855063e-05
"131","MNG-04","312",23.5,"2014","8","26",0.000392824192056075,"2015",0.000372544248734258,23,-2.63422751333218e-05,-3.18741529113194e-05,-5.53187777799759e-06
"132","MNG-04","313",22.5,"2014","8","26",0.000352899886098779,"2015",0.000315491990362819,21.5,-4.85903272015137e-05,-5.87942959138316e-05,-1.02039687123179e-05
"133","MNG-04","314",34,"2014","8","26",0.000976255183100869,"2015",0.00104855635013073,35,9.39143272807825e-05,0.000113636336009747,1.97220087289643e-05
"134","MNG-04","315",43.5,"2014","8","26",0.00179189161576981,"2015",0.00194805021939969,45,0.000202839467348422,0.00024543575549159,4.25962881431685e-05
"135","MNG-04","316",60.5,"2014","8","26",0.00404035697467107,"2015",0.00404035697467107,60.5,0,0,0
"136","MNG-04","317",38,"2014","8","26",0.0012841622422887,"2015",0.0012841622422887,38,0,0,0
"137","MNG-04","318",36.5,"2014","8","26",0.00116281463427916,"2015",0.00136906542503268,39,0.00026790583140581,0.00032416605600103,5.62602245952201e-05
"138","MNG-04","319",44,"2014","8","26",0.00184308378166377,"2015",0.00194805021939969,45,0.000136344305244157,0.00016497660934543,2.8632304101273e-05
"139","MNG-04","320",21,"2014","8","26",0.00029771530501578,"2015",0.00029771530501578,21,0,0,0
"140","MNG-04","321",25,"2014","8","26",0.000457540987499398,"2015",0.000435316284695424,24.5,-2.88683862044498e-05,-3.49307473073842e-05,-6.06236110293445e-06
"141","MNG-04","322",48.5,"2014","8","26",0.00234301424453667,"2015",0.00240299874642581,49,7.79158120624071e-05,9.42781325955126e-05,1.63623205331055e-05
"142","MNG-04","323",35,"2014","8","26",0.00104855635013073,"2015",0.000976255183100869,34,-9.39143272807825e-05,-0.000113636336009747,-1.97220087289643e-05
"143","MNG-04","324",27.5,"2014","8","26",0.000578696100992465,"2015",0.000578696100992465,27.5,0,0,0
"144","MNG-04","325",54.5,"2014","8","26",0.00312337208836944,"2015",0.00356435213194366,57.5,0.000572803259446932,0.000693091943930788,0.000120288684483856
"145","MNG-04","326",85.5,"2014","8","26",0.00947641668612666,"2015",0.00975193652623344,86.5,0.000357881642843339,0.00043303678784044,7.51551449971012e-05
"146","MNG-04","327",42,"2014","8","26",0.00164342463146134,"2015",0.00179189161576981,43.5,0.000192848573923808,0.000233346774447807,4.04982005239996e-05
"147","MNG-04","328",22,"2014","8","26",0.000333884645345585,"2015",0.000280547890270701,20.5,-6.92808384424644e-05,-8.38298145153819e-05,-1.45489760729175e-05
"148","MNG-04","329",32,"2014","8","26",0.000840756855774752,"2015",0.000840756855774752,32,0,0,0
"149","MNG-04","330",33,"2014","8","26",0.000907002686487076,"2015",0.0008735065896426,32.5,-4.35091649403334e-05,-5.26460895778034e-05,-9.13692463747001e-06
"150","MNG-04","331",75.5,"2014","8","26",0.00697434003227499,"2015",0.00854878249926744,82,0.00204509430765923,0.00247456411226767,0.000429469804608439
"151","MNG-04","332",NA,"2014","8","26",NA,"2015",NA,NA,NA,NA,NA
"152","MNG-04","333",34,"2014","8","26",0.000976255183100869,"2015",0.00101202208351792,34.5,4.64587852392345e-05,5.62151301394737e-05,9.75634490023924e-06
"153","MNG-04","334",24,"2014","8","26",0.000413746100126684,"2015",NA,NA,NA,NA,NA
"154","MNG-04","335",36.5,"2014","8","26",0.00116281463427916,"2015",0.0012841622422887,38,0.000157622337805977,0.000190723028745232,3.31006909392551e-05
"155","MNG-04","336",24.3333333333333,"2014","8","26",0.000428053805741937,"2015",0.000503978577684677,26,9.86211450501779e-05,0.000119331585510715,2.07104404605374e-05
"156","MNG-04","337",93,"2014","8","26",0.01165862112543,"2015",0.000413746100126684,24,-0.014606332328241,-0.0176736621171716,-0.00306732978893061
"157","MNG-04","338",24.5,"2014","8","26",0.000435316284695424,"2015",0.000435316284695424,24.5,0,0,0
"158","MNG-04","339",30.5,"2014","8","26",0.00074693202406242,"2015",0.000717113704633906,30,-3.87319807523391e-05,-4.68656967103303e-05,-8.1337159579912e-06
"159","MNG-04","340",55.5,"2014","8","26",0.00326652646620545,"2015",0.00333953728005449,56,9.48361105156472e-05,0.000114751693723933,1.99155832082859e-05
"160","MNG-04","341",55,"2014","8","26",0.00319447274116878,"2015",0.00319447274116878,55,0,0,0
"161","MNG-04","342",45.5,"2014","8","26",0.00200183351104035,"2015",0.00211202258866866,46.5,0.000143128161332147,0.000173185075211898,3.00569138797509e-05
"162","MNG-04","343",NA,"2014","8","26",NA,"2015",NA,NA,NA,NA,NA
"163","MNG-04","344",NA,"2014","8","26",NA,"2015",NA,NA,NA,NA,NA
"164","MNG-04","345",21,"2014","8","26",0.00029771530501578,"2015",0.000263982961143701,20,-4.3816033855192e-05,-5.30174009647823e-05,-9.20136710959032e-06
"165","MNG-04","346",30,"2014","8","26",0.000717113704633906,"2015",0.00074693202406242,30.5,3.87319807523391e-05,4.68656967103303e-05,8.1337159579912e-06
"166","MNG-04","347",22,"2014","8","26",0.000333884645345585,"2015",0.000315491990362819,21.5,-2.38908151911367e-05,-2.89078863812754e-05,-5.0170711901387e-06
"167","MNG-04","348",24,"2014","8","26",0.000413746100126684,"2015",0.000413746100126684,24,0,0,0
"168","MNG-04","349",NA,"2014","8","26",NA,"2015",NA,NA,NA,NA,NA
"169","MNG-04","350",23.5,"2014","8","26",0.000392824192056075,"2015",0.000392824192056075,23.5,0,0,0
"170","MNG-04","351",36,"2014","8","26",0.00112394753568267,"2015",0.00108586313117979,35.5,-4.94690663471672e-05,-5.98575702800723e-05,-1.03885039329051e-05
"171","MNG-04","352",44.5,"2014","8","26",0.00189513514171948,"2015",0.00189513514171948,44.5,1.68996637561797e-18,2.04485931449775e-18,3.54892938879775e-19
"172","MNG-04","353",23.5,"2014","8","26",0.000392824192056075,"2015",0.000372544248734258,23,-2.63422751333218e-05,-3.18741529113194e-05,-5.53187777799759e-06
"173","MNG-04","354",87.5,"2014","8","26",0.0100321614808165,"2015",0.0103171167494918,88.5,0.000370137626571149,0.000447866528151091,7.77289015799413e-05
"174","MNG-04","355",72.5,"2014","8","26",0.00631106060322246,"2015",0.00663777741999504,74,0.000424383053814912,0.000513503495116044,8.91204413011315e-05
"175","MNG-04","356",NA,"2014","8","26",NA,"2015",NA,NA,NA,NA,NA
"176","MNG-04","357",35.5,"2014","8","26",0.00108586313117979,"2015",0.00124291700928736,37.5,0.000204002368360367,0.000246842865716044,4.28404973556771e-05
"177","MNG-04","358",28.6666666666667,"2014","8","26",0.000641098620043416,"2015",0.00059613849305542,27.8333333333333,-5.84001649488197e-05,-7.06641995880719e-05,-1.22640346392521e-05
"178","MNG-04","359",39.8333333333333,"2014","8","26",0.00144229861158835,"2015",0.00189513514171948,44.5,0.00058820403380023,0.000711726880898279,0.000123522847098048
"179","MNG-04","360",NA,"2014","8","26",NA,"2015",NA,NA,NA,NA,NA
"180","MNG-04","361",70.5,"2014","8","26",0.00589059253173662,"2015",0.00720423058893743,76.5,0.00170632701380176,0.00206465568670013,0.00035832867289837
"181","MNG-04","362",34,"2014","8","26",0.000976255183100869,"2015",0.00104855635013073,35,9.39143272807825e-05,0.000113636336009747,1.97220087289643e-05
"182","MNG-04","363",43.5,"2014","8","26",0.00179189161576981,"2015",0.00179189161576981,43.5,0,0,0
"183","MNG-04","364",30,"2014","8","26",0.000717113704633906,"2015",0.000717113704633906,30,0,0,0
"184","MNG-04","365",70,"2014","8","26",0.00578815836555231,"2015",0.00631106060322246,72.5,0.000679214650354463,0.0008218497269289,0.000142635076574437
"185","MNG-04","366",29.1666666666667,"2014","8","26",0.000669011768688064,"2015",0.000280547890270701,20.5,-0.000504588311823265,-0.00061055185730615,-0.000105963545482886
"186","MNG-04","367",21,"2014","8","26",0.00029771530501578,"2015",0.000263982961143701,20,-4.3816033855192e-05,-5.30174009647823e-05,-9.20136710959032e-06
"187","MNG-04","368",30.5,"2014","8","26",0.00074693202406242,"2015",0.000717113704633906,30,-3.87319807523391e-05,-4.68656967103303e-05,-8.1337159579912e-06
"188","MNG-04","369",81.5,"2014","8","26",0.00842087894297345,"2015",0.00816850110517465,80.5,-0.000327821746606974,-0.000396664313394439,-6.88425667874645e-05
"189","MNG-04","370",88.5,"2014","8","26",0.0103171167494918,"2015",0.0107534737379908,90,0.00056679822349517,0.000685825850429155,0.000119027626933986
"190","MNG-04","371",26.5,"2014","8","26",0.000528203617577793,"2015",0.000435316284695424,24.5,-0.000120654364776031,-0.000145991781378997,-2.53374166029664e-05
"191","MNG-04","372",51,"2014","8","26",0.0026520119631525,"2015",0.0026520119631525,51,0,0,0
"192","MNG-04","373",27.5,"2014","8","26",0.000578696100992465,"2015",0.000717113704633906,30,0.000179795107932833,0.000217552080598728,3.7756972665895e-05
"193","MNG-04","374",NA,"2014","8","26",NA,"2015",NA,NA,NA,NA,NA
"194","MNG-04","375",24,"2014","8","26",0.000413746100126684,"2015",0.000457540987499398,25,5.68865974770125e-05,6.88327829471852e-05,1.19461854701726e-05
