"","plot_code","tree_tag","dbh","year1","month","day","agC_year1","year2","agC_year2","npp_per_tree_MgC_year"
"954","KOG_04","210",473,"2013","10","10",0.416585169754697,"2015",NA,NA
"955","KOG_04","211",447,"2013","10","10",0.334603125561531,"2015",0.360414843094364,0.0133824955958582
"956","KOG_04","212",216,"2013","10","10",0.061257195914112,"2015",0.0605034640767586,-0.000390784262264204
"957","KOG_04","213",250,"2013","10","10",0.078280700625,"2015",0.0792163572350785,0.000485106054941279
"958","KOG_04","273",340,"2013","10","10",0.2552621882052,"2015",0.253466413723405,-0.00093104784922637
"959","KOG_04","274",246,"2013","10","10",0.133628430635172,"2015",NA,NA
"960","KOG_04","275",325,"2013","10","10",0.183837199368818,"2015",0.185195617678072,0.000704293583633246
"961","KOG_04","276",316,"2013","10","10",0.308502946922208,"2015",0.308502946922208,0
"962","KOG_04","277",671,"2013","10","10",2.27972720905116,"2015",2.31887020404587,0.0202943084844715
"963","KOG_04","278",515,"2013","10","10",0.724862052258112,"2015",0.752530278248269,0.0143450319409197
"964","KOG_04","279",108,"2013","10","10",0.01402361227008,"2015",0.0156565268157557,0.000846610524391504
"965","KOG_04","280",408,"2013","10","10",0.263102244342891,"2015",0.27745664609725,0.00744226795503021
"966","KOG_04","281",249,"2013","10","10",0.1597365491544,"2015",0.169478575689755,0.00505090864404082
"967","KOG_04","282",366,"2013","10","10",0.409664547834624,"2015",0.423262120794249,0.00704987802594165
"968","KOG_04","283",706,"2013","10","10",0.811682212323568,"2015",0.870829253985064,0.0306657247250652
"969","KOG_04","284",157,"2013","10","10",0.049486357157526,"2015",0.0623845930146031,0.00668729557930841
"970","KOG_04","285",652,"2013","10","10",2.04829551281687,"2015",2.09200979611091,0.0226643656283014
"971","KOG_04","302",119,"2013","10","10",0.016057371433719,"2015",0.0209029766524536,0.00251228111482687
"972","KOG_04","286",756,"2013","10","10",2.35923903880791,"2015",2.57620037708367,0.112487057486723
"973","KOG_04","287",148,"2013","10","10",0.03009731561472,"2015",0.0319064551047768,0.000937977150384549
"974","KOG_04","288",658,"2013","10","10",1.39211068779064,"2015",1.5309579754208,0.0719875852059811
"975","KOG_04","289",435,"2013","10","10",0.356043822043201,"2015",0.369747671443553,0.00710497873739836
"976","KOG_04","290",281,"2013","10","10",0.2373367730748,"2015",0.23125077056726,-0.00315538482280155
"977","KOG_04","291",226,"2013","10","10",0.120683167146446,"2015",0.14127875553081,0.0106781104549614
"978","KOG_04","292",473,"2013","10","10",0.703214336140272,"2015",0.703214336140272,0
"979","KOG_04","294",142,"2013","10","10",0.02077984404864,"2015",0.02077984404864,0
"980","KOG_04","295",293,"2013","10","10",0.167347415684334,"2015",0.155897395697347,-0.00593644502166209
"981","KOG_04","296",126,"2013","10","10",0.01908769447872,"2015",0.0177301488223779,-0.000703841142847844
"982","KOG_04","297",156,"2013","10","10",0.01269849571848,"2015",0.0144524719629735,0.000909376888125155
"983","KOG_04","298",144,"2013","10","10",0.015148028028672,"2015",0.0174852438710512,0.00121176673646081
"984","KOG_04","299",524,"2013","10","10",1.05189067884371,"2015",1.09546101771102,0.0225897353502405
"985","KOG_04","300",688,"2013","10","10",2.37576273300864,"2015",2.49618737040899,0.0624360691067136
"986","KOG_04","301",105,"2013","10","10",0.0143872614296775,"2015",0.0205644032188021,0.00320263743328195
"987","KOG_04","303",220,"2013","10","10",0.0808779850032,"2015",0.0865532261573904,0.00294241906431748
"988","KOG_04","304",136,"2013","10","10",0.0176599528226,"2015",NA,NA
"989","KOG_04","305",214,"2013","10","10",0.0542924955392349,"2015",0.0534782086976412,-0.00042217996758764
"990","KOG_04","306",163,"2013","10","10",0.0317100512640341,"2015",0.0256861254477968,-0.00312320017461166
"991","KOG_04","307",113,"2013","10","10",0.010668708579606,"2015",0.0151258194599093,0.00231086004447542
"992","KOG_04","308",148,"2013","10","10",0.0216398597819934,"2015",0.0191835719344563,-0.00127350151186223
"993","KOG_04","309",503,"2013","10","10",0.69529690708224,"2015",0.70211241493791,0.00353360847630605
"994","KOG_04","310",112,"2013","10","10",0.0185244739295977,"2015",0.0189797257251322,0.000236032536037038
"995","KOG_04","311",131,"2013","10","10",0.0508621667803307,"2015",0.053807812675512,0.00152721697690509
"996","KOG_04","113",368,"2013","10","10",0.635831357223936,"2015",0.672455611309477,0.0189884271892366
"997","KOG_04","312",306,"2013","10","10",0.07954384192704,"2015",0.0777520232052545,-0.000928996922516641
"998","KOG_04","314",623,"2013","10","10",0.977796628016574,"2015",0.963207377228936,-0.00756402917256797
"999","KOG_04","315",150,"2013","10","10",0.0187975952203145,"2015",0.017670926173536,-0.000584139491582606
"1000","KOG_04","316",287,"2013","10","10",0.09903214326768,"2015",0.0979834414069286,-0.000543716163599774
"1001","KOG_04","317",148,"2013","10","10",0.0130711912922467,"2015",NA,NA
"1002","KOG_04","318",104,"2013","10","10",0.00774532532963513,"2015",0.00774532532963513,0
"1003","KOG_04","319",317,"2013","10","10",0.41026738087704,"2015",0.401134630107007,-0.00473501993048569
"1004","KOG_04","320",250,"2013","10","10",0.128456118737514,"2015",0.131155515601414,0.00139954524903885
"1005","KOG_04","321",472,"2013","10","10",0.454212361396224,"2015",0.454212361396224,0
"1006","KOG_04","322",463,"2013","10","10",0.66274861964832,"2015",0.687117222336682,0.012634289746097
"1007","KOG_04","323",202,"2013","10","10",0.0292196981093225,"2015",0.0256193259383404,-0.00186667023069385
"1008","KOG_04","324",121,"2013","10","10",0.013980337407696,"2015",0.0171992175596399,0.00166887962423227
"1009","KOG_04","326",155,"2013","10","10",0.049376032991025,"2015",0.0510250301603796,0.000854948816497754
"1010","KOG_04","327",174,"2013","10","10",0.05982985571265,"2015",0.0643706645793713,0.00235425459709274
"1011","KOG_04","328",110,"2013","10","10",0.00796853262704693,"2015",0.00841694806207646,0.000232488116172982
"1012","KOG_04","329",159,"2013","10","10",0.0204099272607521,"2015",0.0287352392392185,0.00431639044338097
"1013","KOG_04","512",113,"2013","10","10",0.016003062869409,"2015",0.0148794971587601,-0.00058253051759494
"1014","KOG_04","512",113,"2013","10","10",0.016003062869409,"2015",0.173449000265511,0.0816303510647405
"1015","KOG_04","512",260,"2013","10","10",0.165572694399986,"2015",0.0148794971587601,-0.0781292855014877
"1016","KOG_04","512",260,"2013","10","10",0.165572694399986,"2015",0.173449000265511,0.00408359608084769
