"","npp_per_ha_MgC_year","biomass_year1_per_ha_MgC","biomass_year2_per_ha_MgC","number_of_tree_year1","number_of_tree_year2","biomass_year1_std","biomass_year2_std","npp_std","plot_code","census1_year","census2_year"
"1",1.96067234126087,45.5644223904449,47.2211577341845,215,214,2.74170386733123,2.84139299891183,0.193679595148916,"KOG_04","2012","2013"
"2",1.49668813945521,45.5644223904449,47.8314034948047,215,209,2.76464334613969,2.9021935200953,0.215707006370116,"KOG_04","2012","2014"
"3",1.5557490442604,45.5644223904449,48.6262751945747,215,203,2.75663725864079,2.94187866141797,0.257389816492457,"KOG_04","2012","2015"
"4",1.17459132718783,47.2211577341845,47.8314034948047,214,209,2.85941512591731,2.89636775567423,0.176560542815817,"KOG_04","2013","2014"
"5",1.41125051986455,47.2211577341845,48.6262751945747,214,203,2.81046506113266,2.89409353867749,0.198337469152097,"KOG_04","2013","2015"
"6",1.8024003546514,47.8314034948047,48.6262751945747,209,203,2.72966583572466,2.77502796110913,0.178369718060093,"KOG_04","2014","2015"
